----------------------------------------------------
3 , Gim'sChineseKitchen , 264. Chicken over Rice , $7.25
3 , Gim'sChineseKitchen , 265. French Fries , $4.25
-----------------------------------------------------
----------------------------------------------------
4 , MeiMeiRestaurant , 6 Crab Wonton , $3.95
4 , MeiMeiRestaurant , Chow Mein , $6.95
4 , MeiMeiRestaurant , Honey Walnut Shrimp , $10.95
4 , MeiMeiRestaurant , General's Chicken , $6.95
4 , MeiMeiRestaurant , Orange Chicken , $6.95
4 , MeiMeiRestaurant , California Roll , $4.50
4 , MeiMeiRestaurant , Dragon Roll , $8.95
4 , MeiMeiRestaurant , Mei Mei Roll , $8.95
4 , MeiMeiRestaurant , Lion King Roll , $8.95
4 , MeiMeiRestaurant , Tempura Roll , $6.95
4 , MeiMeiRestaurant , Snapple , $2.50
4 , MeiMeiRestaurant , Green Tea , $2.50
4 , MeiMeiRestaurant , Coke , $1.50
4 , MeiMeiRestaurant , Diet Coke , $1.50
4 , MeiMeiRestaurant , Dr. Pepper , $1.50
4 , MeiMeiRestaurant , Sprite , $1.50
4 , MeiMeiRestaurant , Deep Fried Ribs , $6.95
4 , MeiMeiRestaurant , 6 Vegetable Egg Rolls , $3.95
4 , MeiMeiRestaurant , 5 Fried Prawns , $5.95
4 , MeiMeiRestaurant , 6 Fried Dumpling , $4.95
4 , MeiMeiRestaurant , 6 Crab Wonton , $3.95
4 , MeiMeiRestaurant , Seaweed Salad , $4.95
4 , MeiMeiRestaurant , 4 Fried Chicken Wings , $5.95
4 , MeiMeiRestaurant , Fried Oyster , $5.95
4 , MeiMeiRestaurant , Seafood Soup , $7.95
4 , MeiMeiRestaurant , Hot and Sour Soup , $5.95
4 , MeiMeiRestaurant , Wonton Soup , $5.95
4 , MeiMeiRestaurant , War Wonton Soup , $7.95
4 , MeiMeiRestaurant , Egg Flower Soup , $6.95
4 , MeiMeiRestaurant , Chicken Corn Soup , $6.95
4 , MeiMeiRestaurant , Sizzling Rice Soup , $7.95
4 , MeiMeiRestaurant , House Special Beef Noodle Soup , $7.95
4 , MeiMeiRestaurant , Chicken Noodle Soup , $6.95
4 , MeiMeiRestaurant , Chow Mein , $6.95
4 , MeiMeiRestaurant , House Special Chow Mein , $6.95
4 , MeiMeiRestaurant , BBQ Pork Chow Mein , $6.95
4 , MeiMeiRestaurant , Chicken Chow Fun , $6.95
4 , MeiMeiRestaurant , Beef Chow Fun , $6.95
4 , MeiMeiRestaurant , Shrip Chow Fun , $7.95
4 , MeiMeiRestaurant , Pan Fried Noodle , $7.95
4 , MeiMeiRestaurant , BBQ Pork Fried Rice , $5.95
4 , MeiMeiRestaurant , Yan Chow Fried Rice , $6.95
4 , MeiMeiRestaurant , Vegetable Fried Rice , $5.95
4 , MeiMeiRestaurant , Chicken Fried Rice , $5.95
4 , MeiMeiRestaurant , Beef Fried Rice , $5.95
4 , MeiMeiRestaurant , Shrimp Fried Rice , $6.95
4 , MeiMeiRestaurant , House Special Fried Rice , $7.95
